text,created_at,author_id,likes,retweets,replies,text_cleaned,finbert_label,finbert_confidence
"$LYN 
 $LYNUSDT 📢
🚨 – Bearish Momentum Alert

📉 Technical Insight: A massive bearish candle has just formed, signaling strong selling📘 pressure. This sets up a high-probability shorting opportunity.

  #HODLs #BBB26 #BTC #Crypto #PIPPKIN 

🔗➡️ https://t.co/1jWMk89luy",2026-03-12 01:38:12+00:00,,0,0,0,bearish momentum alert technical insight a massive bearish candle has just formed signaling strong selling pressure this sets up a highprobability shorting opportunity hodls bbb26 btc crypto pippkin,positive,0.7652781009674072
"BTC $69,865 | 24H -0.48% (-508 vs last post)
Follow @bitcoin_recha
#Bitcoin #BTC #ビットコイン https://t.co/S25XU2emyv",2026-03-12 01:38:01+00:00,,1,0,0,btc 865 24h 048 508 vs last post follow bitcoin btc ビットコイン,neutral,0.8945263028144836
"Quantum Computing Isn't Just Coming for Bitcoin—It Threatens Messaging Apps Too

https://t.co/oPiNcPWVqq",2026-03-12 01:37:53+00:00,,0,0,0,quantum computing isnt just coming for bitcoinit threatens messaging apps too,neutral,0.9399368166923523
"The book covers an ambitious range of territory — from the statistical mechanics of power law scaling to the network physics underlying Bitcoin's adoption curve, from the thermodynamics of proof-of-work to the renormalization group theory that explains why Bitcoin's growth https://t.co/SKqRPOEM0V",2026-03-12 01:37:38+00:00,,30,7,4,the book covers an ambitious range of territory from the statistical mechanics of power law scaling to the network physics underlying bitcoins adoption curve from the thermodynamics of proofofwork to the renormalization group theory that explains why bitcoins growth,neutral,0.9303993582725525
"Quantum Computing Isn't Just Coming for Bitcoin—It Threatens Messaging Apps Too

https://t.co/vSFBQjpXEi",2026-03-12 01:37:38+00:00,,1,0,0,quantum computing isnt just coming for bitcoinit threatens messaging apps too,neutral,0.9399368166923523
"🚨 Coinfello and Metamask Launch Openclaw Skill to Secure AI Wallet Access
Coinfello has launched its open-source Openclaw skill, designed to facilitate secure interactions be...

Source: https://t.co/YbsQRJagk1
#Bitcoin",2026-03-12 01:37:11+00:00,,0,0,0,coinfello and metamask launch openclaw skill to secure ai wallet access coinfello has launched its opensource openclaw skill designed to facilitate secure interactions be source bitcoin,positive,0.7399551272392273
"What will you tell your grandkids — that you saw Bitcoin coming, or that you ignored it?",2026-03-12 01:36:52+00:00,,1,0,1,what will you tell your grandkids that you saw bitcoin coming or that you ignored it,neutral,0.8812803626060486
"$IMX  Trade Setup (Short) 📉
🔹 Entry Zone: $0.1650 – $0.1670
🛑 Stop Loss: $0.1700
🎯 Targets:
• TP1: $0.1600
• TP2: $0.1560
• TP3: $0.1515
  #HODLs #BBB26 #BTC #Crypto #PIPPKIN 

Join Our Official Telegram Channel ➡️ https://t.co/1jWMk88NF0 https://t.co/Ws4CpTYrBM",2026-03-12 01:36:29+00:00,,0,0,0,trade setup short entry zone 1650 1670 stop loss 1700 targets tp1 1600 tp2 1560 tp3 1515 hodls bbb26 btc crypto pippkin join our official telegram channel,neutral,0.9309380054473877
"Bought BTC while sipping coffee ☕ — all I did was talk to Bee.
Your move. 👀 https://t.co/6RRWVpUnmO",2026-03-12 01:36:23+00:00,,2,0,0,bought btc while sipping coffee all i did was talk to bee your move,neutral,0.933864951133728
Mexico’s third richest man says — My portfolio is 80% $BTC and Bitcoin miners and 20% Gold and Gold miners. https://t.co/G8O6lAK80W,2026-03-12 01:36:19+00:00,,47,10,32,mexicos third richest man says my portfolio is 80 and bitcoin miners and 20 gold and gold miners,neutral,0.9361186623573303
"🤔 Bitcoin stuck below $75K sell wall! Price ~$70K, hit $74K high but can't break for over a month. Whales &amp; institutions keep buying big (ETFs +$418M, companies adding billions), but peaks see selling. Fed news &amp; inflation fears holding it back. Breakout or drop to $65K? #BTC https://t.co/eVgVCaeE65",2026-03-12 01:36:01+00:00,,1,0,0,bitcoin stuck below sell wall price hit high but cant break for over a month whales amp institutions keep buying big etfs companies adding billions but peaks see selling fed news amp inflation fears holding it back breakout or drop to btc,negative,0.8684550523757935
"Good night everyone 🌙  

Great start today on @PacificaFi 🚀  

Closed a $BTC short (50x) with +102.66% performance.  
Still learning a lot using automated strategies and tools like @_hummingbot really enjoying the process.

We continue the grind tomorrow.

#BTC #Crypto #Trading https://t.co/9dck5m4tuw",2026-03-12 01:36:00+00:00,,1,0,0,good night everyone great start today on closed a short 50x with 10266 performance still learning a lot using automated strategies and tools like really enjoying the process we continue the grind tomorrow btc crypto trading,neutral,0.7290040850639343
"Bitcoin holds above $70,000 as geopolitical tensions persist, with analysts warning of near-term volatility despite renewed institutional demand and ETF inflows.

https://t.co/1FDUXwO8b4",2026-03-12 01:36:00+00:00,,0,0,0,bitcoin holds above 000 as geopolitical tensions persist with analysts warning of nearterm volatility despite renewed institutional demand and etf inflows,positive,0.5775531530380249
My financial plan is 90% bitcoin and 10% hoping I never have to explain this to a financial advisor.,2026-03-12 01:36:00+00:00,,252,14,31,my financial plan is 90 bitcoin and 10 hoping i never have to explain this to a financial advisor,neutral,0.944283127784729
Elon Musk Suddenly Confirms Imminent Crypto Game-Changer Amid Huge $1 Million Bitcoin Price Prediction via @forbes https://t.co/DOyKMw61Yk,2026-03-12 01:35:57+00:00,,0,0,0,elon musk suddenly confirms imminent crypto gamechanger amid huge million bitcoin price prediction via,neutral,0.7276628613471985
Man why do I even trade #BTC this price action is horrendous,2026-03-12 01:35:55+00:00,,0,0,0,man why do i even trade btc this price action is horrendous,neutral,0.6210313439369202
"When charts explode, #Neeeno  already planned the move ⚡
$XVS 
Entry: $2.942 – $3.001
TP1: $3.400
TP2: $3.500
TP3: $3.900
SL: $2.500

  #HODLs #BBB26 #BTC #Crypto #PIPPKIN 

Join Our Official Telegram Channel ➡️ https://t.co/1jWMk88NF0",2026-03-12 01:35:52+00:00,,0,0,0,when charts explode neeeno already planned the move entry 942 001 tp1 400 tp2 500 tp3 900 sl 500 hodls bbb26 btc crypto pippkin join our official telegram channel,neutral,0.9403543472290039
"NFT collectors understand something most investors miss:

Narrative &gt; fundamentals in early cycles.

BAYC wasn't about art. It was about exclusive access.
Pudgy Penguins wasn't about penguins. It was about community.

Same applies to crypto:
BTC isn't just digital gold
ETH isn't https://t.co/xQyIkY07J7",2026-03-12 01:35:51+00:00,,1,0,1,nft collectors understand something most investors miss narrative gt fundamentals in early cycles bayc wasnt about art it was about exclusive access pudgy penguins wasnt about penguins it was about community same applies to crypto btc isnt just digital gold eth isnt,neutral,0.9328627586364746
"🚨 JUST IN: Bitcoin drops below $70,000. https://t.co/jSXPhEGGK5",2026-03-12 01:35:47+00:00,,2,0,2,just in bitcoin drops below 000,negative,0.7479172348976135
"NEW YORK, March 15, 2026 — A key on-chain metric monitored by institutional analysts now suggests Bitcoin may be entering historically undervalued territory.
https://t.co/ODjxdddzKb https://t.co/HX0R2DD2o9",2026-03-12 01:35:43+00:00,,0,0,0,new york march 15 2026 a key onchain metric monitored by institutional analysts now suggests bitcoin may be entering historically undervalued territory,negative,0.8224292993545532
"🚀 $ZEREBRO BULLISH PUMP 🚀

SIDE LONG 🏹
LEVERAGE 10x CROSS 🌪️
ENTRY $0.00785 – $0.00805
STOP $0.00745

TARGET 1 $0.00880
TARGET 2 $0.00940
TARGET 3 $0.01020

  #HODLs #BBB26 #BTC #Crypto #PIPPKIN 

Join Our Official Telegram Channel ➡️ https://t.co/1jWMk88NF0",2026-03-12 01:35:39+00:00,,1,0,0,bullish pump side long leverage 10x cross entry 00785 00805 stop 00745 target 1 00880 target 2 00940 target 3 01020 hodls bbb26 btc crypto pippkin join our official telegram channel,neutral,0.9316058158874512
"the Strait of Hormuz situation is a live stress test for every macro thesis we built in peacetime. oil at $150 breaks the ""transitory disruption"" narrative. BTC holding through it either proves the hedge or exposes the story we told ourselves. we are about to find out which.",2026-03-12 01:35:31+00:00,,0,0,0,the strait of hormuz situation is a live stress test for every macro thesis we built in peacetime oil at breaks the transitory disruption narrative btc holding through it either proves the hedge or exposes the story we told ourselves we are about to find out which,negative,0.5264139771461487
"Apophis. 

The best thing to do is to nuke it . Mid space. Before it even gets close . 

Send 20 rockets full speed BOUNCE THAT PUPPY $SPY $QQQ $BTC idc if it’s s secret 🤫 just make sure yall secretly working hard to get it away. https://t.co/r0MB4alUhW",2026-03-12 01:35:16+00:00,,0,0,0,apophis the best thing to do is to nuke it mid space before it even gets close send 20 rockets full speed bounce that puppy idc if its s secret just make sure yall secretly working hard to get it away,neutral,0.9206296801567078
"Euro and pound struggled to gain traction, yen stayed under pressure as traders watched inflation signals and global tensions. Bitcoin moved within a range, gold held firm as markets weighed policy outlooks and uncertainty

https://t.co/WUUKih753N

#MarketAnalysis #ForexAnalysis https://t.co/urIIiJ3Our",2026-03-12 01:35:13+00:00,,1,0,0,euro and pound struggled to gain traction yen stayed under pressure as traders watched inflation signals and global tensions bitcoin moved within a range gold held firm as markets weighed policy outlooks and uncertainty marketanalysis forexanalysis,positive,0.6459570527076721
"Since the last support cracked, price action for $BTC looks absolutely cooked. Are you reading the tape or trusting some influencer?
#APT",2026-03-12 01:35:11+00:00,,2,2,0,since the last support cracked price action for looks absolutely cooked are you reading the tape or trusting some influencer apt,neutral,0.894650936126709
"📊 Crypto Market Update – Mar 11

The market showed mixed signals today.

🔹 BTC held above $70K, trading around $71K after testing lower levels earlier in the session.
🔹 ETH hovered near $2K, slightly down on the day.
🔹 Some altcoins showed strength — SOL posted small gains",2026-03-12 01:35:02+00:00,,0,0,1,crypto market update mar 11 the market showed mixed signals today btc held above trading around after testing lower levels earlier in the session eth hovered near slightly down on the day some altcoins showed strength sol posted small gains,negative,0.9404217600822449
"Apophis. 

The best thing to do is to nuke it . Mid space. Before it even gets close . 

Send 20 rockets full speed BOUNCE THAT PUPPY $SPY $QQQ $BTC idc if it’s secret 🤫 just make sure yall secretly working hard to get it away. https://t.co/TLO3INsats",2026-03-12 01:34:48+00:00,,0,0,0,apophis the best thing to do is to nuke it mid space before it even gets close send 20 rockets full speed bounce that puppy idc if its secret just make sure yall secretly working hard to get it away,neutral,0.919448733329773
"🚨 Ark Invest warns up to 1/3 of Bitcoin supply could be vulnerable if quantum computing advances faster than expected.

BTC: ~$69,805

Where does BTC land next? 🔎

Make your prediction before the round closes:
👉 https://t.co/6PErRLBs92

#bitcoin #btc #crypto https://t.co/D3MhzzOKdd",2026-03-13 01:42:00+00:00,,19,9,2,ark invest warns up to 13 of bitcoin supply could be vulnerable if quantum computing advances faster than expected btc 805 where does btc land next make your prediction before the round closes bitcoin btc crypto,neutral,0.891360342502594
You’re not smarter when you have Bitcoin at all time highs. You’re smarter when you get more Bitcoin at lower lows.,2026-03-13 01:41:55+00:00,,0,0,0,youre not smarter when you have bitcoin at all time highs youre smarter when you get more bitcoin at lower lows,neutral,0.8309804201126099
"Coded

$BTC https://t.co/Qhd4nPjgKd",2026-03-13 01:41:53+00:00,,0,0,0,coded,neutral,0.8829770684242249
"Can someone explain why a lot of the Bitcoin maxis have gone Microstrategy Maxi. Truly delusional people, they think Microstrategy will take over the entire bond market. And pay 12% for 30years. These people are nuts. Microstrategy has little revenue and Bitcoin doesn't have a",2026-03-13 01:41:52+00:00,,5,0,1,can someone explain why a lot of the bitcoin maxis have gone microstrategy maxi truly delusional people they think microstrategy will take over the entire bond market and pay 12 for 30years these people are nuts microstrategy has little revenue and bitcoin doesnt have a,negative,0.6335078477859497
"There is huge CME gap at 80k bitcoin CME future,  will it gets filled 😳. $bitcoin 
Even in this war and uncertainty bitcoin is holding 😳. Seems like 80k,resistance will be broken soon. https://t.co/COiJRRGJEB",2026-03-13 01:41:51+00:00,,2,0,0,there is huge cme gap at 80k bitcoin cme future will it gets filled even in this war and uncertainty bitcoin is holding seems like 80kresistance will be broken soon,neutral,0.5262205600738525
"Check out this article, it explains it simply:  $BTC news on @EdgenTech u https://t.co/EL4ZfOY7p8",2026-03-13 01:41:51+00:00,,0,0,0,check out this article it explains it simply news on u,neutral,0.9281769394874573
$BTC $ETF impressive relative strength!! Crypto leads in the next 3 months.,2026-03-13 01:41:50+00:00,,0,0,0,impressive relative strength crypto leads in the next 3 months,positive,0.9482497572898865
"#BTC Whale Alert 🚨

💰 Size: 1,782 BTC (~$127,219,084)

👤 From: 3GX89q…VrHq
➡️  To: 186h9m…uF79
📊 Flow: Unknown
🏦 Exchange: -

📊 Long/Short: 51.0% / 49.0%
💸 Funding: -0.003%
📈 OI (5m): 6.19B USDT

⚠️ Market Impact: Watch volatility.
https://t.co/TCuQPUdeuO",2026-03-13 01:41:46+00:00,,1,0,0,btc whale alert size 1782 btc 219084 from 3gx89qvrhq to 186h9muf79 flow unknown exchange longshort 510 490 funding 0003 oi 5m 619b usdt market impact watch volatility,neutral,0.7389582991600037
Fuck these old ass boomers $BTC https://t.co/6hpnoZVmnn,2026-03-13 01:41:38+00:00,,2,0,1,fuck these old ass boomers,negative,0.47958871722221375
